id,label,type,definition,color,size,degree
https://data.crow.nl/imbor/term/85bf72f6-eb1b-40b5-9d27-4b5e8e104823,Inzameling van hemelwater en vuilwater,Concept,Het vanuit verschillende afvoerwegen samenbrengen van neerslag en vervuild water waarvan de houder zich heeft ontdaan.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/48328579-741c-45ed-ad7b-6f38bb6eb4e7,Opaal,Concept,"Het lichtdoorlatende deel van het object heeft een structuur die lijkt op een bros, dofglanzend mineraal dat een variëteit is van kwarts.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/f8cd480f-a16e-4072-9c6c-d4495b5e9e57,VOSB 1963 Klasse 30,Concept,"De belastingklasse 30 volgens het Voorschrift voor het Ontwerpen en Vervaardigen van Stalen Bruggen van 1963, equivalent aan een gewicht van 200 kilogram per vierkante meter.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/509de282-66e0-41e1-8847-b0e494f9763a,Laag gelegen landbouwgebied,Concept,Een gebied voor agrarisch gebruik dat relatief aan de omgeving een lage peilhoogte heeft en welke vanwege de risico's omtrent die lage ligging en de invloed op flora en fauna als uitzondering op enkele bepalingen uit de flora en fauna wet is aangemerkt.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/2fa1599b-79c1-48c5-995f-8512a879f769,onderhoudsregime,Concept,Omschrijving van de activiteitentypering om het beheerobject in goede staat te houden waarbinnen het beheerobject valt.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/9695950b-5c33-4a08-971d-23d61bedec1d,Klimmen,Concept,Om het object te bereiken moet de volgende actie verricht worden: het omhoog bewegen langs verhogingen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/cc7de26b-8b07-4764-b162-478ec98df31f,Verkeersmaatregelen noodzakelijk,Concept,Om het object te bereiken zijn maatregelen omtrent het wegverkeer noodzakelijk.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/1ce8957f-ceeb-4d2f-8270-b44fbabfc613,Siergras,Concept,"Grassoorten met een sierwaarde die langer dan twee jaar leven, in het voorjaar uitlopen, in de regel ’s zomers bloeien en in de herfst afsterven terwijl wortels overblijven om weer in het voorjaar uit te lopen.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/f3def1f7-e951-4c56-af13-a1b39c011b05,Nummeraanduiding verblijfsobject,Concept,Nummeraanduiding is bedoeld voor een verblijfsobject.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/36ee639d-81c1-4619-8fd4-7710723bf42b,slibaanwas,Concept,Mate van de verwachte`toename van de opeenhoping van slib op de waterbodem van het waterobject.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/f7a0a4c5-4440-4692-9043-f82b794ffefc,ST25,Concept,Tuinbouw.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/070ad7d6-26ad-4e0f-8dc3-c9cc71675e76,Baan,Concept,"De verbinding in het golfspel tussen de start en het eind van een hole waarop gespeeld dient te worden (excl. green, bunkers etc.).",#FFEAA7,5,5
https://data.crow.nl/imbor/term/2d6bbb7a-8bdb-431d-98b1-9e802f757b4b,Havencomplex,Concept,"Alle bij een haven behorend water, begroeiing, verharding en gebouwen.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/0dd1ef58-81a1-4bc6-99ed-25c1fc8d82e5,Bosdravik,Concept,"Bromopsis ramosa subsp. benekenii, een gras uit het geslacht vaste dravik. Het groeit op lichte plekken in bossen, en gaat achteruit als bossen dichter en donkerder worden.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/c76588b1-0d2b-4224-930d-85ea0d040c92,A01130s,Concept,"Maximumsnelheid 130 kilometer per uur, tegen een vierkante, zwarte achtergrond.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/2c5411c7-09b8-40ce-8d62-b26ec0260dbd,K15,Concept,Leeg bewijzeringsbord.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/e31dae93-1e56-4597-97d4-870ca060bb70,BB08-01r-100,Concept,Hectometerbord rechts met maximale snelheid.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/1a7249bb-efc5-4472-81f6-5830a2cc32d8,OB615t,Concept,,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c1ab4da6-7087-4639-9501-32320288d0cc,Leigraaf,Concept,"Is geen natuurlijke beek, maar was in oorsprong een vochtige laagte.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/fa07e6b3-1110-482c-b913-6bfcc2823cb9,L51c,Concept,Informatiebord dat aangeeft dat de fietsstraat een verplicht fietspad is.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/4381d4c5-4016-4ee0-a931-543fb14deaae,inwinningsdatum,Concept,Datum waarop het gegeven ingewonnen is.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/542e17a1-a51a-4ff6-8d17-88b22f52b079,SG03,Concept,Rolstoel-toegankelijk.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/e83ad800-c009-43be-9f97-fa555031181e,VR10-10,Concept,"Let op: tegemoetkomend verkeer, rechtdoor gaande (brom)fietsers in 2 richtingen en voetgangers op zebrapad.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/e77695f8-bb1b-4c03-aa97-3bea4f62d78c,Turnbrug,Concept,Een turntoestel bestaande uit twee (afstelbare) evenwijdige staven die op de palen van een frame op de grond rustend frame zijn bevestigd.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/7073533e-c429-4c52-aabd-ae6f459b683f,Pull up Station,Concept,Een frame met een staaf en handvatten op of boven hoofdhoogte om optrekoefeningen mee te doen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/a7a8c835-7d09-4c31-baed-84c866339799,Eendenkorf,Concept,"Nestgelegenheid voor eenden, meestal van gevlochten wilgenteen.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/5d654536-95a9-406a-ba95-558885b58524,Bosmuis,Concept,"Apodemus sylvaticus, deze ware muis heeft een geel- tot donkerbruine rug en een witte tot grijze buik.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/4620a87d-cad7-45cc-823d-60892ba6681e,Zandhouder,Concept,Een klein object (bijvoorbeeld dichtbij een hole) waar zand in zit om gaten in de tee of de fairway te repareren.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/8085dcd8-dec7-427c-9645-6a4b5909daca,Verbindingsweg regionale weg,Concept,"Een verbindingsweg bij een regionale weg, is (in principe) een eenrichtingsweg, gelegen binnen een knooppunt of aansluiting, die onderdeel is van de wijze waarop de ongelijkvloersheid is gerealiseerd. (bron: wegenwiki.nl)",#FFEAA7,5,5
https://data.crow.nl/imbor/term/845165c3-199e-4771-bca7-169084ebbe79,BW101Sv14,Concept,Aanduiding van de aanwezigheid van een vestiging van de Vereniging voor Vreemdelingenverkeer (VVV).,#FFEAA7,5,5
https://data.crow.nl/imbor/term/5c8171be-7478-415c-a2c9-992d24ebfe56,Bank,Concept,"Meerpersoons zitmeubel, meestal met een rugleuning en armsteunen aan beide uiteinden.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/541c747c-d257-4771-8429-70da7b6c6e76,C12zb,Concept,Zone gesloten voor alle motorvoertuigen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/87865559-cb38-4e95-a4a2-7c301df581eb,Kunst,Concept,"Beheeromgeving voor registratie en inwinnen van gegevens, het beheren en inspecteren van kunstobjecten en aan kunstobjecten gerelateerde objecten.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/e73f1d0c-3fa0-4495-a291-3f61d1599f1c,SG11,Concept,Golf.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/e43a66ee-b089-407d-bf40-f7048fdc5d5a,Intelligent waarschuwingspaneel,Concept,"Een paneel met een flexibele vormgeving, aansturing en werking en die slimme koppelingen heeft met randapparatuur, zoals lusdetectie en radar.",#FFEAA7,5,7
https://data.crow.nl/imbor/term/474bc520-8dcb-4aa4-955a-ae090cb03fc5,Percentage,Concept,Percent is a unit for  'Dimensionless Ratio' expressed as %.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/c1ac330e-df3e-4f44-a553-7ac03b574350,Kwaliteitsniveau,Concept,Gebied met een zelfde kwaliteitsniveau. Vastleggen van de kwaliteit hoe de openbare ruimte er technisch en visueel er uit mag zien en beleefd mag worden. Het doel van beheer van de openbare ruimte is om de openbare ruimte visueel en technisch op een gewenst kwaliteitsniveau te houden.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/a0a013ba-2c1a-46c0-b756-2def31aa38e6,Cocon,Concept,"Bovengrondse bak voor de inzameling van afvalstoffen, beschikkend over een inwerpklep en (mogelijk) over autorisatiemogelijkheden.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/1621eb16-6365-40e9-b0ee-2fcb2409a57c,I - parel,Concept,Materiaal met parel.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/3c095d64-822d-4489-a725-71549257b6f2,Voetgangerslicht met rateltikker,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/200f7c62-fcd9-4cf9-a9fc-dc1bf0622d28,Kreek,Concept,"Een kleine watergeul, die ontstaat als gevolg van een dijkdoorbraak of is een restant van een ingedijkte vroegere getijdengeul.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/9e6b6efd-aa9b-4037-a8a8-a4e825641b5b,Molmuis,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/fcd648f6-2533-4c93-ada5-b78dde29887a,A0370,Concept,Maximumsnelheid op elektronisch signaleringbord 70 km per uur.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/f68d3e0d-6ebc-423f-8d33-ebdd8c79fce4,constructietype,Concept,Categorisering van de opbouw van een civiele constructie.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/53eb8cc1-5fe6-4d6b-b6f8-8cbf51a8b1d2,Millimeter,Concept,"The millimetre (International spelling as used by the International Bureau of Weights and Measures) or millimeter (American spelling) (SI unit symbol mm) is a unit of length in the metric system, equal to one thousandth of a metre, which is the SI base unit of length. It is equal to 1000 micrometres or 1000000 nanometres. A millimetre is equal to exactly 5/127 (approximately 0.039370) of an inch.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/9736cc16-5cf4-41d9-b0bf-10d81b6b8f13,Gemiddelde constructie,Concept,Een constructie van middelmatig gewicht.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/44cd9683-afe7-45d0-921e-24b4afa65db8,Thermoplastisch materiaal type I,Concept,"Materiaal met retroreflecterende eigenschappen met een belijning die reflecteert bij droge weersomstandigheden, en dus goed zichtbaar is in het donker.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/4067c78a-4940-4249-b5b2-6dcf26ff5a5e,L1080,Concept,Glasbak.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/66b1e6e0-c06f-4633-a48a-e4d466c191b9,Transport van spoelwater,Concept,Het verplaatsen van water dat bedoeld is om een medium voor de voortgeleiding van materie te reinigen met behulp van de stuwkracht van een vloeistof.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/feeb469d-80ea-49b3-97a1-ccb65a24c86b,OB308,Concept,Gratis.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/ff1a697f-fea7-48fa-9a87-1ab96c195e7f,Betonbodem,Concept,Het waterobject heeft een bodem waar beton op is aangebracht.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/9cd5f80e-cf16-48b9-8ef4-e1fe18edbdc8,Strand en strandwal,Concept,"In het Holoceen gevormde zandbank, evenwijdig aan de kust, die bij normale getijden boven water uitsteekt. Hierop hebben zich de oude duinen gevormd.",#FFEAA7,5,8
https://data.crow.nl/imbor/term/6f61ac40-8867-4a3f-a835-b04c048db528,Smileybord,Concept,Display met snelheidsindicatie en smiley.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/1331398b-edd7-42b0-9192-6eee320de151,OB714,Concept,Tekst: xx keer.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/cec03f45-2a19-4523-922a-03e6a0a900aa,SZ06,Concept,Zandbak.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/b4439fc1-559b-42d5-b2f7-9ec6b817cc09,lampschakeling,Concept,Beschrijving van het gedrag van de lichtbron wanneer deze aan of uit staat.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/65d8b7d5-53d6-42dc-9578-f206ee871081,Marmer,Concept,"Een gemetamorfoseerd kalksteen, bestaande uit zeer puur calciumcarbonaat. (Bron: Wikipedia)",#FFEAA7,5,6
https://data.crow.nl/imbor/term/959854d0-0ac6-463a-a63c-a52c8d8e7450,OB53,Concept,Uitgezonderd bromfietsers.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/94bcc1c9-aa6d-4b18-8d5c-a5739e753e7b,Stapstenen,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/2aa0ae7f-7d82-4749-a2ba-a074cab04083,Om lengteas draaiende evenwichtsbalk,Concept,"Een langwerpig, horizontaal of licht hellend gepositioneerd behendigheidstoestel dat draaibaar is lang de lengteas, bedoeld om balancerend over te steken.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/05beeb56-ce10-4980-b6ec-d2ed640f4a19,Vormboom geleid,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/aedc8c61-681d-48d5-956e-14f0c4b195ac,Verenwip met meerdere staanplaatsen,Concept,"Een speeltoestel met een verende as bestaande uit één veer die een enkele richting in beweegt, met meerdere staanplaatsen.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/f391a6d2-de03-4876-bea2-fb91b41b647d,Puntstuk,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/84ae2a28-5064-45ea-8055-8f02210e46cd,Semi-publiek laadpunt,Concept,Semi-publieke laadpunten: Semi-publieke laadpunten zijn onder voorwaarden toegankelijk voor derden (bijvoorbeeld achter een slagboom). Zo kan een logistiek bedrijf vrachtwagens van andere logistieke bedrijven laten laden op zijn terrein (gastgebruik). Ook laadpunten bij parkeergarages zijn semi-publiek.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/a6a633c9-dfb2-41af-97e5-578f26ce5eb7,Kraamverblijf,Concept,De faunaverblijfplaats is bedoeld voor het verblijf van een de ouder(s) en de pasgeboren jongen van en doelsoort.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/8d8a5767-8d3f-4a79-ad7c-478d3213c217,LoofbosVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Loofbos en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/ee595323-18d8-4f49-b0d7-263922c0ab50,niveau buitenwater,Concept,Niveau van het ontvangend oppervlaktewater.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/5241a2fe-7ec8-4780-a021-24199e812df6,Sluis doorvaart,Concept,"Het kunnen registreren van de dimensies van de doorvaarten binnen een sluis. Een sluis is een kunstmatige, beweegbare waterkering die de verbinding tussen twee wateren kan afsluiten of openstellen en daarvoor van deuren of schuiven is voorzien.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/092b670b-267d-422d-9ef9-81f2ada13037,Directe toegang vanaf eigen terrein,Concept,"Toegangsdeur bevindt zich op een erf, in een tuin of een andere specifiek terrein dat behoort bij het gebouw.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/edfb7e1c-0f3b-4878-adaf-b2fa9d8740c5,BW101rhSP06,Concept,Carpoolplaats rechtsaf om de hoek.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c31e2df1-1843-44ca-b138-71085c4564bd,SG09,Concept,Geweerschieten of schieten.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/9596a3ad-886c-4eef-acee-9598a2973016,DC-uitvoering,Concept,"Een overspanningsbeveiliging op basis van gelijkstroom, wat in het Engels aangeduid wordt met 'DC'.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/184c904c-66e2-442c-8972-a6c341478bbc,L215,Concept,Controle.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/0e717dfa-5675-4012-bcc0-148782f682cc,Steenmarter,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/f00a89e5-c7bc-4e78-9f4f-082e95b92074,Pijl links/rechtdoor/rechts,Concept,"Wegmarkering in de vorm van een pijl met een drievoudige kop: één links wijzende kop die weggebruikers aangeeft dat bij deze rijstrook links afgeslagen kan worden, één rechte kop die aangeeft dat deze rijstrook verder gaat in doorgaande richting en één rechts wijzende kop die weggebruikers aangeeft dat bij deze rijstrook rechts afgeslagen kan worden.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/7b07d4b2-158d-4c4c-9aec-37bac0b172f4,Vormboom bol,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/783b566a-06c2-4e88-aa69-2d95d62add9b,Chin up,Concept,"Een frame met een stang bedoeld voor optrekoefeningen, waarbij men met spierkracht zichzelf met de kin tot boven de stang moet verheffen.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/8f5db1aa-16c6-481b-ad62-06c51496f890,E03,Concept,Verbod fietsen en bromfietsen te plaatsen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/64e1d89f-4f0f-46e3-8f61-9add3d5441a0,Grafveld,Concept,Een plaats waar menselijke resten zijn begraven.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/38853c42-a6ae-4d99-977e-ddc2dfaa9af5,N02-1-(99),Concept,Straatnaambord met 2 tekstregels met gebiedsnummer in wit vlak boven de straatnaam.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/605e5815-7d40-43b8-9234-d460e179f785,BetonverhardingVerschijningsvorm,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Betonverharding en het attribuut verschijningsvorm.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/aaf05095-4906-4051-9a63-80323f08182c,SN01,Concept,Natuurreservaat.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/56197bdf-be6f-4de8-95d1-dd248a94d510,Reliëfzone,Concept,Geografische ruimte die een hoogteverschil in het landschap aanduidt.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/fbb123d9-d541-40aa-8004-5356722a5de5,C22a7,Concept,Onderbord voor milieuzone toegankelijk voor autobussen emissieklasse 6,#FFEAA7,5,6
https://data.crow.nl/imbor/term/f2424e27-1ec0-49b0-82fd-e82b2c67ef1f,Voorgespannen Beton,Concept,,#FFEAA7,5,5
https://data.crow.nl/imbor/term/1637764e-5dfc-4373-9f90-b0dc68774e6d,Afzetheester,Concept,"Afzetheesters zijn struikachtige beplantingen met een hoogte van maximaal 1,5 m welke eens in de 3 jaar tot op 15 tot 30 cm boven de grond worden afgezaagd. De afzethoogte is afhankelijk van het soort en wordt per soort in overleg met de toezichthouder van de gemeente bepaald.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/e1e61274-4b9f-4ae8-ac44-c5194758a4a7,L10-31l_C01t,Concept,"Rotonde, rechtsaf vrij, linksaf doorgaand, rechtdoor afgesloten.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/b9430419-c7c3-4df3-9e99-069e46e523b1,Hindernis,Concept,"Alle onderdelen op een golfbaan die geen onderdeel van het spel zijn kunnen als een dergelijk obstakel dienen. Denk aan vijvers, bosplantsoen, etc.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/382f82e5-0865-455b-8848-717598fac3a6,E301,Concept,Parkeerautomaat.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/ec7d6d87-4ca8-4fa2-9905-007d5038fd73,BW01lh,Concept,Voetganger linksaf.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b9cf2fbc-856f-4b18-8889-745747c27350,Huisjes voor rolstoelgebruikers,Concept,Een speelhuis waar mindervaliden die gebruikmaken van een rolstoel ook in kunnen rijden.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/53cd707a-60e6-4fc2-ae24-fa70dbbffbef,Tengere veldmuur,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/22b1a986-ce25-476d-933a-2836cc05f839,Zandblauwtje - Biggekruidberm,Concept,"Een op zandgrond terend fysiek voorkomen dat bestaat uit grazige, open vegetatie met kleine planten die vroeg in het seizoen bloeien.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/7416d6dc-7532-49e9-9948-9f28b5601a2c,L07t,Concept,Tijdelijke doorgaande rijstroken.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/f22a4593-a310-4db4-8ccb-27cbcb48b9da,Laagstam boomgaarden,Concept,	Terreindeel begroeid met laagstamfruitbomen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/682b9434-cd22-4c44-b9c8-315ce4f8f68c,Object,Concept,"Superklasse van het model. Ouder van de kinderen FysiekObject en Informatieobject. Entiteit die bestaat of kan bestaan binnen ruimte of tijd, een activiteit uitvoert, dan wel verandert door een activiteit.",#FFEAA7,5,8
https://data.crow.nl/imbor/term/3266f05a-a03c-420b-922a-4ab7d2adec53,Constructiekleur,Concept,Vastleggen van de kleuren en verf bij constructies.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/44a2bf13-d1f9-49cd-a07b-a77cf3eff092,Doorlopende synthetische oppervlakteafwerking,Concept,Een kunststof vloer die bestaat een samengesteld materiaal en zodanig is aangebracht dat het materiaal zonder naden het gehele oppervlak bedekt.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/372f7c24-1334-401d-b42f-32d84f05e5da,BGS-pad,Concept,,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c0990176-bc6f-47ff-9d2c-e950c12bff43,Zitgelegenheid faciliteren,Concept,Het object heeft als onderdeel een constructie die zitten faciliteert.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/3dd0dd23-06fb-42c2-bbc5-4f99b0721c00,Vacuümleiding,Concept,Een mechanische rioolleiding waarin afvalwater door onderdruk wordt getransporteerd.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/60162294-8d11-4102-beab-c8c41bc4b56f,Vluchtgang,Concept,"Een gang in de lengterichting van de tunnel, achter de vluchtdeuren van de tunnelbuis, die leidt naar een veilige plek.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/1aa7a165-ecee-4626-823f-424b7fbc49ae,Netwerkoperator,Concept,Een bedrijf dat eigenaar is van een systeem voor mobiele telefonie (netwerk) en dat dit systeem beheert.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/57bfdfa3-67c5-41c0-812b-6f82bde80071,OB103,Concept,Tekst: uitgezonderd politie.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/8a8c4fec-ee90-49ee-9a41-d759308d32e5,ReëelObjectTaludsteilte,Concept,Het enumeratietype voor de domeinwaardenlijst van de klasse Reëel object en het attribuut taludsteilte.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/08705d99-62d7-4535-aaa7-28e89a36bd7c,Datalogger,Concept,Een waterniveaumeter die gegevens over het waterniveau opslaat in relatie tot tijd of locatie.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/0585f9aa-fd12-4a83-aece-ffb62484678f,Waternetponton,Concept,"Halte op een ponton voor watertaxi's, waterbussen en partyschepen.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/c1b53bb5-856d-45a1-be55-ed20224efe4b,BW101lbSP06,Concept,Carpoolplaats linksboven.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/0cc286e0-0f75-4c71-a1db-2c35a4e35247,Bovenwoning,Concept,Etagewoning of flatwoning op een etage die bereikbaar is via een binnentrap met een mogelijk gemeenschappelijke voordeur die op straat uitkomt of een eigen voordeur heeft die niet in een portiek uitkomt.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/dab52dab-1b95-422d-89f1-ff6d7f67b69b,Kruipstrook,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/b120db03-71fa-4d76-b164-52fbfae597ff,Overhead Ladder,Concept,Een frame met een horizontaal bevestigd enterrek bedoeld voor sportoefeningen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/aa618021-790b-4593-8a69-e1b66178b57a,Betuining,Concept,Een houten omheining van een oeverzijde om het onderwatertalud te beschermen.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/f2ad4fc1-d512-432b-b590-bef4d36cbaba,5 tot 10 m³,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/58652a60-dc06-40f1-bba4-5871f360e273,N01,Concept,Straatnaambord met 1 tekstregel.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/d263098a-65e2-47d7-a650-0dc857813589,Wrijfgording,Concept,"Horizontale balk bevestigd aan bijvoorbeeld het steunpunt van een brug, de wand en het hoofd van een sluis ter bescherming van de constructie tegen aanvaringen.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/fa09b5e7-e37d-4681-b425-ea8679fcc247,onverhard oppervlak hellend,Concept,Afvoerend oppervlak van onverharde objecten met een helling groter dan 4%.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/b9b5c626-fd97-4c86-8f59-25552e0efe4e,E03zbh,Concept,Herhaling zone verbod fietsen en bromfietsen te plaatsen.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/8fc0f7d8-fcb5-48e0-a41c-d632659811cf,BordBordafmeting,Concept,"Het enumeratietype voor de domeinwaardenlijst van de klassen APV-bord, Combinatiebord en Verkeersbord en het attribuut bordafmeting.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/53d47453-70f9-484c-8e0b-822d15ebea4b,L1006,Concept,Landbouwvoertuigen eerst a.u.b.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/85deb07b-a505-4033-8a34-a220debaf205,BB24lT,Concept,Attentiebebakening rood strepen naar links.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/e0693fe6-5e7e-4051-90be-5d1989e8f605,Kunststof stabiliteitsconstructie,Concept,"Voor betere stabiliteit, waterafvoer en robuustheid. Geen onkruid, bodemerosie of spoorvorming.",#FFEAA7,5,5
https://data.crow.nl/imbor/term/9f42a521-93c0-4641-bd28-a2c2ecba6b9b,E.5.1,Concept,Toestemming ligplaats te nemen (ankeren en meren) tot ten hoogste de aangegeven breedte in meters gerekend vanaf het bord.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/1e70cca6-70a5-4d6f-99ef-695c7603b0ef,1 x per 6 jaar,Concept,Eenmaal om een periode van tweeënzeventig kalendermaanden.,#FFEAA7,5,5
https://data.crow.nl/imbor/term/c0f310f1-8f51-48f7-9a39-513d223b35bf,IP33,Concept,"Bescherming tegen voorwerpen >2,5mm en bescherming tegen opspattend water (<60° hoek).",#FFEAA7,5,5
https://data.crow.nl/imbor/term/9e19e0c5-b707-42cb-8ff8-0547497b2360,C02,Concept,"Eenrichtingsweg, in deze richting gesloten voor voertuigen, ruiters en geleiders van rij- of trekdieren of vee.",#FFEAA7,5,6
https://data.crow.nl/imbor/term/f7fbde21-2b24-43c2-9200-8a8e36d23186,Brandbescherming-informatie,Concept,Registratie van alle brandbeschermende en brandvertragende voorzieningen en onderdelen bij het object.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d6aed9cb-192f-48b4-84c7-394878da9655,Grafsteen,Concept,Steen die de plaats markeert waar een graf ligt en hier om deze reden is geplaatst.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d3fa6309-18a0-4ee8-8060-6667a6dd9528,Hinkstapsector,Concept,,#FFEAA7,5,4
https://data.crow.nl/imbor/term/a2e8d7b2-e38a-42a4-b853-bc8e976a6a09,E09zbh,Concept,Het bord duidt de herhaling van het begin van een zone voor parkeren voor vergunninghouders aan.,#FFEAA7,5,6
https://data.crow.nl/imbor/term/d3c53f7f-7745-429e-9534-4c391379fcff,Faunapoort,Concept,Een in één richting opengaande klep ingebouwd in een kerende voorziening zoals een raster (zie faunaraster) met als doel de fauna te weren of te geleiden.,#FFEAA7,5,6
